f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,y
Source1,2020-12-18 04:31:00.000000000,-118.174112,34.0023,-118.17377,0.049,NB JSO. SOLO VEH TC // BLKG #1 LANE,I-710 N,Los Angeles,Los Angeles,CA,90040,US,KCQT,2020-12-18 04:52:00,83.0,29.88,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,2
Source2,2019-07-25 19:25:56,-122.144402,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound before University Ave.,Bayshore Fwy S,Palo Alto,San Mateo,CA,94303,US,KPAO,2019-07-25 19:47:00,73.0,29.93,NNW,12.0,,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-12-25 03:14:00,-97.699902,30.165015000000004,-97.694534,0.495,Incident on DEE GABRIEL COLLINS RD near KARA DR Drive with caution., Dee Gabriel Collins Rd,Austin,Travis,TX,78744-6104,US,KAUS,2020-12-25 02:53:00,27.0,29.69,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2023-02-21 06:00:00,-85.224975,34.035845,-85.224924,0.0069999999999999,Crash on SR 1 Northbound at NORTH PARK BLVD. All lanes closed.,North Park Blvd,Cedartown,Polk,GA,30125,US,KPUJ,2023-02-21 05:55:00,82.0,28.45,W,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source2,2020-05-13 16:41:02,-77.599319,,,0.0,Accident on University Ave at Windsor St.,University Ave,Rochester,Monroe,NY,14605-2929,US,KROC,2020-05-13 16:54:00,29.0,29.7,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-09-14 12:16:00,-105.051499,39.850451,-105.048194,0.307,Incident on US-36 EB near MM 55 Right lane blocked. Expect delays.,US-36 E,Westminster,Adams,CO,80031,US,KBJC,2021-09-14 11:45:00,53.0,24.5,NW,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2019-10-14 17:02:57,-80.338661,,,0.0,Accident on US-15 at US-521 Manning Rd.,S Lafayette Dr,Sumter,Sumter,SC,29150,US,KSMS,2019-10-14 16:55:00,39.0,29.84,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-01-17 13:38:34,-81.871663,26.546193,-81.871222,0.148,Slow traffic on FL-45 - County Hwy-876 - US-41 S from Cypress Trce to Bell Tower Dr / Sauer Dr due to accident., S Cleveland Ave,Fort Myers,Lee,FL,33907-3831,US,KFMY,2022-01-17 13:53:00,49.0,29.96,NW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-02-06 14:25:11,-85.10961,39.982502,-85.126018,0.877,Incident on US-35 NB near HADLEY RD Road closed. Take alternate route., N Jacksonburg Rd,Economy,Wayne,IN,47339-9719,US,KMIE,2021-02-06 14:53:00,53.0,29.06,VAR,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-05-18 05:55:51,-71.143364,,,0.5899999737739563,Accident on US-3 Concord Ave between MA-2 Fresh Pond Pkwy and US-3 Alewife Brook Pkwy.,Concord Ave,Cambridge,Middlesex,MA,02138,US,KBOS,2017-05-18 05:54:00,66.0,29.88,WSW,12.7,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-10-09 14:16:06,-117.707794,,,0.0,Slow lane blocked due to accident on I-5 Southbound at Exit 91 CR-S18 El Toro Rd.,I-5 S,Laguna Hills,Orange,CA,92653,US,KSNA,2020-10-09 13:53:00,55.0,29.87,SW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2022-12-20 07:16:00,-82.403701,27.050059,-82.40629399999997,0.316,Slow traffic on FL-776 from Jacaranda Blvd (Englewood Rd/FL-776) to US-41/FL-45/Tamiami Trl (Venice) (Englewood Rd/FL-776) due to accident.,State Road 776,Venice,Sarasota,FL,34293,US,KVNC,2022-12-20 06:53:00,78.0,30.13,ENE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2021-06-02 10:39:35,-122.105034,,,0.0,Accident on I-580 Eastbound at Exit 34 I-238 Exits 14 34.,I-580 E,San Leandro,Alameda,CA,94578,US,KHWD,2021-06-02 10:54:00,78.0,29.9,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-09-08 07:51:55,-77.4964320655942,38.714911430097935,-77.46725206559421,1.681,Incident on PRINCE WILLIAM PKY near PRINCE WILLIAM PKY Drive with caution.,Prince William Pkwy,Manassas,Prince William,VA,20110,US,KHEF,2021-09-08 07:56:00,90.0,,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2016-11-02 21:54:46,-83.225868,,,0.01,Left hand shoulder blocked due to accident on I-94 Eastbound at Exit 204 M-39.,I-94 W,Allen Park,Wayne,MI,48101,US,KDTW,2016-11-02 21:53:00,100.0,30.1,ESE,3.5,0.16,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source2,2021-10-26 08:53:50,-86.463699,,,0.0,Accident on AL-143 at CR-20.,County Road 20,Marbury,Autauga,AL,36051-3142,US,KMXF,2021-10-26 08:56:00,74.0,29.83,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-04-09 07:31:09,-121.935661,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound at Exits 12 12A 12B CA-262 Mission Blvd.,Nimitz Fwy S,Fremont,Alameda,CA,94538,US,KPAO,2017-04-09 07:47:00,87.0,30.21,WSW,4.6,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2019-04-06 12:46:12,-75.400421,,,0.0,Multi-vehicle accident on I-76 Westbound at Exit 327 / US-202 Dekalb Pike.,US-202 N,King of Prussia,Montgomery,PA,19406,US,KLOM,2019-04-06 12:55:00,63.0,29.87,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2016-09-27 16:02:19,-80.00836899999999,,,0.0,Shoulder closed due to accident on I-279 Northbound at Exits 1B-1C 1C PA-65.,I-279 N,Pittsburgh,Allegheny,PA,15212,US,KAGC,2016-09-27 15:53:00,25.0,29.88,SW,15.0,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2018-11-14 18:24:40,-111.87997,33.54866,-111.87928,0.653,At Via De Ventura/Exit 43 - Accident. Left lane blocked.,Pima Fwy S,Scottsdale,Maricopa,AZ,85258,US,KSDL,2018-11-14 18:53:00,14.0,30.17,East,4.6,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,3
Source1,2020-10-04 14:19:00,-84.34134300000002,33.831498,-84.336733,0.299,Incident on I-85 NB near N DRUID HILLS RD Right lane blocked. Expect delays.,GA-403 N,Atlanta,DeKalb,GA,30329,US,KPDK,2020-10-04 13:53:00,51.0,29.11,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-04-22 21:41:06,-81.95538,26.455338,-81.955124,0.039,Incident on OLD SAN CARLOS BLVD near 3RD ST Drive with caution., Old San Carlos Blvd,Fort Myers Beach,Lee,FL,33931,US,KFMY,2022-04-22 21:53:00,62.0,30.17,ENE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2020-12-14 13:29:00,-80.291995,25.924771,-80.293318,0.096,Slow traffic on FL-823 from Miami Gardens to NW 165th Ter due to accident.,NW 167th St,Opa Locka,Miami-Dade,FL,33055,US,KOPF,2020-12-14 13:53:00,54.0,30.0,SW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-08-29 16:19:22,-111.89151,33.40148,-111.8913,0.7859999999999999,At Broadway Rd/Exit 53 - Accident.,AZ-101 Loop S,Tempe,Maricopa,AZ,85281,US,KPHX,2016-08-29 15:51:00,12.0,29.73,East,10.4,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-11-05 16:22:40,-80.12088,25.945707,-80.121099,0.307,Stationary traffic on FL-A1A from FL-856/192nd St/William Lehman Cswy (FL-A1A) to FL-826/Ocean Blvd/163rd St (FL-A1A) due to accident., Ocean Blvd,North Miami Beach,Miami-Dade,FL,33160,US,KHWO,2021-11-05 16:33:00,93.0,29.86,NE,7.0,0.16,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2017-04-01 22:38:19,-83.76482299999998,42.547615,-83.788827,1.7009999999999998,Closed between US-23/Exit 148 and Grand River Rd/Exit 145 - Road closed due to accident.,I-96 W,Brighton,Livingston,MI,48114,US,KOZW,2017-04-01 22:35:00,57.0,30.18,SSW,3.5,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,4
Source1,2023-02-03 15:12:30,-121.460249,38.4525,-121.408552,4.897,Slow traffic on CA-99 S from Martin Luther King Jr Blvd (CA-99) to Sheldon Rd (CA-99) due to accident.,CA-99 S,Sacramento,Sacramento,CA,95824,US,KSAC,2023-02-03 15:25:00,69.0,30.22,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-01-29 02:42:18,-72.05621500000002,41.359797,-72.04120400000002,0.782,Incident on I-95 NB near EXIT 73 Right lane blocked. Expect delays.,I-95 N,Groton,New London,CT,06340,US,KGON,2022-01-29 02:56:00,92.0,29.77,N,15.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2021-03-23 05:13:00,-82.384586,27.768227000000003,-82.392473,1.14,Stationary traffic on FL-45 - US-41 S from CR-672/Big Bend Rd (US-41) to FL-674/College Ave (US-41) due to accident., N US Highway 41,Apollo Beach,Hillsborough,FL,33572,US,KMCF,2021-03-23 05:13:00,100.0,29.94,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2019-12-10 04:07:19,-120.060387,,,0.0,Lane blocked due to recovery work and accident on CA-145 both ways at Ashlan Ave.,N Madera Ave,Kerman,Fresno,CA,93630-9740,US,KMAE,2019-12-10 03:53:00,93.0,29.97,ENE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2020-07-02 06:52:12,-93.298187,,,0.0,Accident on I-35W Southbound at 82nd St.,I-35W S,Minneapolis,Hennepin,MN,55420,US,KMSP,2020-07-02 06:53:00,91.0,29.16,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2019-05-18 13:38:15,-72.70397,41.63039000000001,-72.68630999999998,2.0380000000000003,Between CT-372/Exit 21 and CT-9/Exit 22 - Accident. Lane blocked.,I-91 N,Cromwell,Middlesex,CT,06416,US,KHFD,2019-05-18 13:53:00,30.0,29.94,NW,12.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-04-29 17:03:40,-81.207657,28.597819,-81.20867700000002,0.098,Slow traffic on FL-434 from Pasteur Dr to Turbine Dr due to accident., N Alafaya Trl,Orlando,Orange,FL,32826,US,KORL,2022-04-29 16:53:00,52.0,29.91,E,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-04-22 05:48:00,-117.08652377072772,33.13071119758066,-117.09322377072768,0.421,Incident on CA-78 WB near CENTRE CITY Drive with caution.,CA-78,Escondido,San Diego,CA,92026,US,KCRQ,2022-04-22 05:53:00,89.0,29.62,VAR,7.0,0.02,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,2
Source1,2022-11-07 07:45:00,-111.814978,45.872259,-111.93712,6.21,Slow traffic on I-90 W from Millegan Canyon Rd/Exit 267 (I-90) to MT-2E/Exit 256 (I-90) due to accident.,I-90 W,Cardwell,Jefferson,MT,59721,US,KBTM,2022-11-07 07:53:00,81.0,24.12,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-02-02 17:04:09,-86.26187900000002,,,0.01,Queueing traffic and left lane blocked due to accident on I-94 Westbound after Exit 41 M-140.,S Main St,Watervliet,Berrien,MI,49098,US,KBEH,2017-02-02 16:53:00,55.0,30.39,West,13.8,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2020-09-27 06:50:00,-95.283494,29.718081,-95.283453,0.086,Incident on SAN ANTONIO ST near E MAGNOLIA ST Drive with caution., San Antonio St,Houston,Harris,TX,77012-1839,US,KHOU,2020-09-27 06:53:00,84.0,29.79,SSE,6.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,2
Source1,2020-12-08 14:43:00,-88.002789,42.245552,-88.011999,0.5720000000000001,Stationary traffic on IL-83 - IL-60 from IL-83/Townline Rd/Willow Springs Rd (IL-60) to Midlothian Rd (N IL-83/IL-60) due to accident., W IL Route 60,Mundelein,Lake,IL,60060-4235,US,KPWK,2020-12-08 14:52:00,73.0,29.28,SSW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-04-09 11:22:42,-77.1968,38.83054,-77.1968,0.0,At VA-236/Little River Tpke - Accident., Ravensworth Rd,Annandale,Fairfax County,VA,22003-5654,US,KDAA,2020-04-09 10:56:00,63.0,29.27,SSW,7.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2020-02-01 23:58:00,-117.452988,33.90858,-117.452988,0.0,At Tyler St - Accident.,CA-91 W,Riverside,Riverside,CA,92503,US,KRAL,2020-02-01 23:53:00,39.0,29.21,ENE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2021-12-22 15:31:19,-122.269119,,,0.0,Two lanes blocked due to accident on WA-525 Southbound at I-5 .,Alderwood Mall Pkwy,Lynnwood,Snohomish,WA,98037-8005,US,KPAE,2021-12-22 15:53:00,89.0,28.86,S,22.0,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-02-15 20:25:00,-121.71841978968754,37.072086986593774,-121.70263978968754,1.49,Incident on UVAS RD SB near HOUSE 16245 Drive with caution., Uvas Rd,Morgan Hill,Santa Clara,CA,95037-9138,US,KE16,2021-02-15 20:35:00,76.0,29.82,WNW,3.0,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2016-09-18 04:25:10,-122.467735,,,0.0,Right lane blocked due to accident on WA-512 Westbound at Steele St.,Steele St S,Lakewood,Pierce,WA,98499,US,KTCM,2016-09-18 04:10:00,100.0,30.05,West,6.9,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2022-09-09 16:46:33,-78.02158,37.566176,-78.01193599999998,0.528,Incident on US-60 EB near RIDGE RD Road closed. Take alternate route., Anderson Hwy,Powhatan,Powhatan,VA,23139-5511,US,KFCI,2022-09-09 16:56:00,41.0,29.77,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2022-03-02 07:29:51,-82.42997,,,0.0,Lane blocked due to crash on SC-253 Blue Ridge Dr at SC-183 Cedar Lane Rd.,W Blue Ridge Dr,Greenville,Greenville,SC,29611,US,KGMU,2022-03-02 07:53:00,61.0,29.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-03-05 18:39:00,-117.43576884213716,34.34764610892124,-117.44855884213716,1.105,Slow traffic on Barstow Fwy S - I-15 S from Oak Hill Rd (I-15) to CA-138 (I-15) due to accident.,I-15,Hesperia,San Bernardino,CA,92344,US,KVCV,2022-03-05 18:30:00,45.0,27.0,W,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source2,2017-10-23 08:19:43,-117.527122,,,0.0,#1 lane blocked due to accident on CA-210 Eastbound at Exit 61 Day Creek Blvd.,CA-210 E,Rancho Cucamonga,San Bernardino,CA,91739,US,KONT,2017-10-23 07:53:00,27.0,30.06,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2019-10-08 07:43:51,-82.387772,,,0.0,Lane blocked due to accident on FL-50 Cortez Blvd at CR-581 Mitchell Rd.,Cortez Blvd,Brooksville,Hernando,FL,34601,US,KBKV,2019-10-08 07:53:00,93.0,29.72,NNE,6.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-11-12 16:14:30.000000000,-117.84375,34.072512,-117.94031,5.532,Slow traffic on I-10 W - San Bernardino Fwy W from The Mall Rd (I-10) to W West Covina Pkwy/N Orange Ave/Pacific Ave (I-10) due to accident.,I-10,Covina,Los Angeles,CA,91724,US,KPOC,2022-11-12 15:47:00,,28.94,WSW,9.0,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-04-29 16:50:31.000000000,-80.266661,25.86728,-80.266005,0.225,Stationary traffic on FL-932 - FL-953 from E 45th St to E 8th Ct due to accident., E 8th Ave,Hialeah,Miami-Dade,FL,33013-2040,US,KOPF,2022-04-29 16:53:00,87.0,29.98,N,3.0,0.68,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,2
Source2,2022-02-11 18:37:22,-84.091476,,,0.0,Left lane blocked due to crash on I-40 Eastbound at Exit 378 Cedar Bluff Rd.,I-40,Knoxville,Knox,TN,37923,US,KTYS,2022-02-11 18:53:00,35.0,28.87,SSW,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,3
Source2,2019-11-19 07:45:20,-95.829529,,,0.0,Accident on 33rd St at 131st Ave.,E 33rd St,Tulsa,Tulsa,OK,74134-3232,US,KTUL,2019-11-19 07:53:00,76.0,29.24,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2022-01-05 08:28:50,-81.974823,,,0.0,Restrictions due to accident on US-25-BR 13th St at GA-104 Reynolds St.,13th St,Augusta,Richmond,GA,30901-1065,US,KDNL,2022-01-05 08:09:00,89.0,29.63,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2023-01-06 11:37:04,-111.534888,47.556856,-111.522181,0.6920000000000001,Incident on I-15 SB near MT-200 Drive with caution.,I-15 S,Power,Cascade,MT,59468,US,KGTF,2023-01-06 11:53:00,89.0,26.2,SSW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-10-12 07:29:27,-122.555458,,,0.0,Accident on Burnside St Eastbound near 105th Ave.,E Burnside St,Portland,Multnomah,OR,97216-2735,US,KPDX,2017-10-12 07:53:00,97.0,30.1,South,9.2,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-03-31 17:22:00,-117.559784,33.904089,-117.559784,0.0,At I-15-BL/2nd St - Accident.,I-15 N,Norco,Riverside,CA,92860,US,KAJO,2020-03-31 16:56:00,41.0,29.34,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-10-13 20:18:32.000000000,-74.014581,40.856534,-74.012721,0.281,Crash on New Jersey Turnpike/I-95 northbound South of Exit 70AB - NJ 93/Leonia/Teaneck (Ridgefield Park) right shoulder blocked,New Jersey Tpke N,Ridgefield Park,Bergen,NJ,07660,US,KTEB,2020-10-13 20:43:00,87.0,29.86,NNW,6.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2020-02-19 05:05:56,-83.08139,,,0.0,Lane blocked due to accident on FL-6 Westbound at 69th Blvd.,State Road 6 W,Jasper,Hamilton,FL,32052-4696,US,KVLD,2020-02-19 04:53:00,93.0,29.89,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2020-03-23 01:05:00,-117.137334,33.470733,-117.137334,0.0,At Rainbow Valley Blvd/Exit 54 - Accident.,Escondido Fwy S,Temecula,Riverside,CA,92590,US,KF70,2020-03-23 00:55:00,100.0,28.61,SSW,12.0,0.08,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2019-08-12 18:24:32,-81.543809,28.648746000000006,-81.543809,0.0,At Ocoee Apopka Rd - Accident. Left lane blocked., Harmon Rd,Apopka,Orange,FL,32703,US,KORL,2019-08-12 18:33:00,90.0,29.83,SE,10.0,0.09,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-09-10 18:22:35,-80.242974,25.882982,-80.24404,0.104,Slow traffic on FL-9 - FL-924 from NW 118th St to NW 27th Pl due to accident., NW 118th St,Miami,Miami-Dade,FL,33167-2615,US,KOPF,2021-09-10 17:53:00,70.0,29.96,SE,7.0,0.14,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-02-28 16:22:55,-81.503967,,,0.7300000190734863,Entry ramp to I-76 Eastbound at Exits 124B 125A 125B from I-77 Northbound closed due to stalled vehicle.,Darkow St,Akron,Summit,OH,44306-1420,US,KAKR,2018-02-28 15:54:00,86.0,29.85,SE,3.5,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2023-01-01 14:07:00.000000000,-73.686138,41.325814,-73.686277,0.038,Crash on NY 100 northbound south of NY 202; US 202; END ROUTE NY100 (Somers) right shoulder of 1 lane blocked 325 NY-100, Market Plz,Somers,Westchester,NY,10589-2303,US,KDXR,2023-01-01 13:53:00,50.0,29.43,W,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-05-28 10:59:12,-86.883782,35.789679,-86.86098299999998,6.561,Stationary traffic on I-65 N from US-412/TN-99/Exit 46 (I-65) to TN-840/Exit 59 (I-65) due to accident.,I-65 N,Spring Hill,Maury,TN,37174,US,KMRC,2021-05-28 10:50:00,100.0,29.13,SW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
